contract_id,text,text_norm,label,source,subset
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"You agree that, at our option, you will sell to us any or all your assets used to operate the Franchised Business (including equipment, fixtures, furnishings, Delivery Vehicles, supplies, and inventory) that we ask in writing to purchase.",you agree that at our option you will sell to us any or all your assets used to operate the franchised business including equipment fixtures furnishings delivery vehicles supplies and inventory that we ask in writing to purchase,Post-Termination Services,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,We reserve the right to reinspect the facilities and products of any approved supplier and to revoke approval if we find that the supplier fails to meet any of our then-current criteria.,we reserve the right to reinspect the facilities and products of any approved supplier and to revoke approval if we find that the supplier fails to meet any of our then current criteria,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,To permit us or our representatives to inspect your operations to assure that you are properly using the Proprietary Marks;,to permit us or our representatives to inspect your operations to assure that you are properly using the proprietary marks,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"If we request in writing, you agree that your financial institution is authorized to send us a monthly statement of all activity in the designated account (and such other reports of the activity in the operating account as we reasonably request) at the same time as it sends such statements to you.",if we request in writing you agree that your financial institution is authorized to send us a monthly statement of all activity in the designated account and such other reports of the activity in the operating account as we reasonably request at the same time as it sends such statements to you,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"If Gross Revenues have been understated by more than 2% for the period covered by the examination or audit, you must also: (1) reimburse us for the full reasonable cost of the examination or audit, including, travel, lodging, meals, and wages of our representatives and the legal and accounting fees of any attorneys or independent accountants we use for the examination or audit; and (2) at our request, thereafter provide us with periodic audited financial statements.",if gross revenues have been understated by more than 2 for the period covered by the examination or audit you must also 1 reimburse us for the full reasonable cost of the examination or audit including travel lodging meals and wages of our representatives and the legal and accounting fees of any attorneys or independent accountants we use for the examination or audit and 2 at our request thereafter provide us with periodic audited financial statements,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"We have the right, both during and after the Term of this Agreement, to inspect, copy and audit your books and records, your federal, state and local tax returns, and any other forms, reports, information or data that we may reasonably designate.",we have the right both during and after the term of this agreement to inspect copy and audit your books and records your federal state and local tax returns and any other forms reports information or data that we may reasonably designate,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"We have the right, at any time during normal business hours: (i) to conduct inspections of the Franchised Business; (ii) to interview your employees, work crews, and customers; and (iii) to review your business records, including those maintained electronically or off premises.",we have the right at any time during normal business hours i to conduct inspections of the franchised business ii to interview your employees work crews and customers and iii to review your business records including those maintained electronically or off premises,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"In order to preserve the goodwill of the System following termination, we (or our designee) have the right to enter the Premises (without liability to you, your Owners, or otherwise) for the purpose continuing the Franchised Business' operation and maintaining the goodwill of the business.",in order to preserve the goodwill of the system following termination we or our designee have the right to enter the premises without liability to you your owners or otherwise for the purpose continuing the franchised business operation and maintaining the goodwill of the business,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"We may conduct the examination or audit at our offices or those of a third-party, in which case we may require you to send us your records.",we may conduct the examination or audit at our offices or those of a third party in which case we may require you to send us your records,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,We have the ongoing right to inspect any proposed supplier's facilities and to test samples of the proposed products or services.,we have the ongoing right to inspect any proposed supplier s facilities and to test samples of the proposed products or services,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,You agree to submit financial and operational reports and records and documents to us at the times and in the manner specified in the Manual or other written instructions.,you agree to submit financial and operational reports and records and documents to us at the times and in the manner specified in the manual or other written instructions,Audit Rights,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"Each of us waives any right to or claim of punitive, exemplary, multiple, or consequential damages against the other in litigation and agrees to be limited to the recovery of actual damages sustained.",each of us waives any right to or claim of punitive exemplary multiple or consequential damages against the other in litigation and agrees to be limited to the recovery of actual damages sustained,Cap On Liability,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"Any and all claims and actions arising out of or relating to this Agreement, the relationship between you and us, or your operation of the Restaurant, brought by any party hereto against the other, must be commenced within one (1) year from the occurrence of the facts giving rise to such claim or action, or, it is expressly acknowledged and agreed by all parties, such claim or action will be irrevocably barred.",any and all claims and actions arising out of or relating to this agreement the relationship between you and us or your operation of the restaurant brought by any party hereto against the other must be commenced within one 1 year from the occurrence of the facts giving rise to such claim or action or it is expressly acknowledged and agreed by all parties such claim or action will be irrevocably barred,Cap On Liability,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,The amounts contemplated under Section 16.4 [Liquidated Damages] above is not a penalty and is intended by the parties only as a compensatory remedy for past breaches and not as a preventative remedy to deter future breaches.,the amounts contemplated under section 16 4 liquidated damages above is not a penalty and is intended by the parties only as a compensatory remedy for past breaches and not as a preventative remedy to deter future breaches,Liquidated Damages,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,The payments called for in Section 16.4 [Liquidated Damages] above constitute liquidated damages for causing the premature termination of this Agreement and not a penalty.,the payments called for in section 16 4 liquidated damages above constitute liquidated damages for causing the premature termination of this agreement and not a penalty,Liquidated Damages,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"If this Agreement is terminated due to your default, you must, upon written demand, pay us a lump-sum payment in an amount calculated as follows: (a) the average of your Royalty fees and Advertising Contributions due for the last 60 months before our delivery of notice of default (or, if lesser, the months you had been operating before our delivery of notice of default), (b) multiplied by the lesser of 60 or the number of months remaining in the term of this Agreement.",if this agreement is terminated due to your default you must upon written demand pay us a lump sum payment in an amount calculated as follows a the average of your royalty fees and advertising contributions due for the last 60 months before our delivery of notice of default or if lesser the months you had been operating before our delivery of notice of default b multiplied by the lesser of 60 or the number of months remaining in the term of this agreement,Liquidated Damages,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"Nevertheless, the parties agree that the lump-sum payment provided under Section 16.4 [Liquidated Damages] above is reasonable in light of the damages for premature termination that may reasonably be expected to occur in such event.",nevertheless the parties agree that the lump sum payment provided under section 16 4 liquidated damages above is reasonable in light of the damages for premature termination that may reasonably be expected to occur in such event,Liquidated Damages,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"Throughout the entire Term, you must maintain such types of insurance, in such amounts, as we may require.",throughout the entire term you must maintain such types of insurance in such amounts as we may require,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,(f) obtain and maintain in force during the entire period of construction the insurance required under this Agreement or as otherwise specified in the Manuals;,f obtain and maintain in force during the entire period of construction the insurance required under this agreement or as otherwise specified in the manuals,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"In connection with any construction, renovation, refurbishment, or remodeling of the Premises, you must cause the general contractor to maintain commercial general liability insurance (with comprehensive automobile liability coverage for both owned and non-owned vehicles, builder's risk, product liability, and independent contractors coverage) with a reputable insurer.",in connection with any construction renovation refurbishment or remodeling of the premises you must cause the general contractor to maintain commercial general liability insurance with comprehensive automobile liability coverage for both owned and non owned vehicles builder s risk product liability and independent contractors coverage with a reputable insurer,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,You must also cause the general contractor to maintain workers' compensation and employer's liability insurance as may be required by law.,you must also cause the general contractor to maintain workers compensation and employer s liability insurance as may be required by law,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"If we do so and you choose not to use our recommended construction manager, you must hire a general contractor who is reasonably acceptable to us and who must have the following minimum insurance coverage: (a) commercial general liability in an amount of $2,000,000 combined single limit; (b) comprehensive automobile liability for owned, hired and non-owned motor vehicles in an amount of $1,000,000 combined single limit; (c) workers' compensation, occupational diseases and disability benefits in accordance with applicable statutory requirements; (d) employers' liability in an amount of $1,000,000; (e) employee fidelity bond of $2,000,000; and (f) umbrella form excess liability insurance in excess of the limits provided by the commercial general liability policy required above with limits of $3,000,000 per occurrence and annual aggregate.",if we do so and you choose not to use our recommended construction manager you must hire a general contractor who is reasonably acceptable to us and who must have the following minimum insurance coverage a commercial general liability in an amount of 2 000 000 combined single limit b comprehensive automobile liability for owned hired and non owned motor vehicles in an amount of 1 000 000 combined single limit c workers compensation occupational diseases and disability benefits in accordance with applicable statutory requirements d employers liability in an amount of 1 000 000 e employee fidelity bond of 2 000 000 and f umbrella form excess liability insurance in excess of the limits provided by the commercial general liability policy required above with limits of 3 000 000 per occurrence and annual aggregate,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"At any time, we may adjust the amounts of coverage required under such insurance policies and require different or additional kinds of insurance, including excess liability insurance.",at any time we may adjust the amounts of coverage required under such insurance policies and require different or additional kinds of insurance including excess liability insurance,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"You must obtain and maintain appropriate insurance coverage for you and for our benefit, including any minimum coverages that we may establish.",you must obtain and maintain appropriate insurance coverage for you and for our benefit including any minimum coverages that we may establish,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"By the dates specified below, an approved insurance company must issue a certificate of insurance showing compliance with the insurance requirements in this Section 6.19 [Insurance] and you must furnish us with a paid receipt showing the certificate number: (a) 30 days before beginning construction of the Premises; (b) if the Premises are constructed and presently owned or leased by you, 10 days from the Agreement Date; or (c) if the Premises are not presently owned or leased, 10 days after ownership of the Premises is conveyed to you or you sign a lease for the Premises. The certificate of insurance must include a statement by the insurer that the policy or policies may not be canceled, subject to nonrenewal, or materially altered without at least 30 days' prior written notice to us. Upon our request, you must supply us with copies of all insurance policies and proof of payment. Every year, you must send us current certificates of insurance and copies of all insurance policies.",by the dates specified below an approved insurance company must issue a certificate of insurance showing compliance with the insurance requirements in this section 6 19 insurance and you must furnish us with a paid receipt showing the certificate number a 30 days before beginning construction of the premises b if the premises are constructed and presently owned or leased by you 10 days from the agreement date or c if the premises are not presently owned or leased 10 days after ownership of the premises is conveyed to you or you sign a lease for the premises the certificate of insurance must include a statement by the insurer that the policy or policies may not be canceled subject to nonrenewal or materially altered without at least 30 days prior written notice to us upon our request you must supply us with copies of all insurance policies and proof of payment every year you must send us current certificates of insurance and copies of all insurance policies,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"At a minimum, such policies must include the following: (a) commercial general liability insurance, completed-operations and independent-contractors coverage in the amount of $1,000,000, per person/per occurrence for bodily injury and property damage combined with a general aggregate of $3,000,000.",at a minimum such policies must include the following a commercial general liability insurance completed operations and independent contractors coverage in the amount of 1 000 000 per person per occurrence for bodily injury and property damage combined with a general aggregate of 3 000 000,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"Such insurance must be in the amount of at least $1,000,000 and must name us and you as an additional named insured party, as our respective interests may appear.",such insurance must be in the amount of at least 1 000 000 and must name us and you as an additional named insured party as our respective interests may appear,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"(b) workers'-compensation coverage in the amount of at least $100,000/$500,000/$100,000, unemployment insurance and employer's liability insurance, as well as such other insurance as may be required by statute or rule of the state in which the Franchised Business is located; (c) fire, lightning, vandalism, theft, malicious mischief, flood (if in a special flood-hazard area), sprinkler damage, and the perils described in ex-tended-coverage insurance with primary and excess limits of not less than the full-replacement value of the supplies, furniture, fixtures, equipment, machinery, inventory, and plate glass having a deductible of not more than $1,000 and naming us as a loss payee; (d) automobile liability insurance-including coverage of vehicles not owned by you, but used by employees in connection with the Franchised Business, with a combination of primary and excess limits of not less than $1,000,000; (e) commercial blanket bond in the amount of $100,000; and (f) such other insurance, in such amounts, as we reasonably require for our and your protection.",b workers compensation coverage in the amount of at least 100 000 500 000 100 000 unemployment insurance and employer s liability insurance as well as such other insurance as may be required by statute or rule of the state in which the franchised business is located c fire lightning vandalism theft malicious mischief flood if in a special flood hazard area sprinkler damage and the perils described in ex tended coverage insurance with primary and excess limits of not less than the full replacement value of the supplies furniture fixtures equipment machinery inventory and plate glass having a deductible of not more than 1 000 and naming us as a loss payee d automobile liability insurance including coverage of vehicles not owned by you but used by employees in connection with the franchised business with a combination of primary and excess limits of not less than 1 000 000 e commercial blanket bond in the amount of 100 000 and f such other insurance in such amounts as we reasonably require for our and your protection,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"Policies that we require must be written by an insurance company reasonably satisfactory to us with an A.M. Best rating of ""A"" or better, and, must name us as an additional insured party.",policies that we require must be written by an insurance company reasonably satisfactory to us with an a m best rating of a or better and must name us as an additional insured party,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,You agree that you will do all of the following things:,you agree that you will do all of the following things,Insurance,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"You and all Owners must execute a general release, in a form satisfactory to us, of all claims against us and our past, present and future affiliates, officers, directors, shareholders, agents and employees.",you and all owners must execute a general release in a form satisfactory to us of all claims against us and our past present and future affiliates officers directors shareholders agents and employees,Covenant Not To Sue,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,"During the Term of this Agreement and after its expiration or termination, you agree not to directly or indirectly contest, or aid in contesting, the validity or ownership of the Proprietary Marks or take any action detrimental to our rights in the Proprietary Marks.",during the term of this agreement and after its expiration or termination you agree not to directly or indirectly contest or aid in contesting the validity or ownership of the proprietary marks or take any action detrimental to our rights in the proprietary marks,Covenant Not To Sue,CUAD_train_contracts,cuad_train
PfHospitalityGroupInc_20150923_10-12G_EX-10.1_9266710_EX-10.1_Franchise Agreement1,To accept the validity of the Proprietary Marks as they exist now and in the future and agree that you will not contest the validity of any of the Proprietary Marks at any time;,to accept the validity of the proprietary marks as they exist now and in the future and agree that you will not contest the validity of any of the proprietary marks at any time,Covenant Not To Sue,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,License and Hosting Agreement,license and hosting agreement,Document Name,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,The term of this Agreement shall commence on the Effective Date and shall continue in full force and effect for an initial period of five (5) years.,the term of this agreement shall commence on the effective date and shall continue in full force and effect for an initial period of five 5 years,Expiration Date,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Thereafter, this Agreement shall automatically renew for subsequent one (1) year periods unless either party provides the other party with written notification at least thirty (30) days prior to the expiration of the initial five (5) year term or any one (1) year renewal thereof of its intention to terminate this Agreement.",thereafter this agreement shall automatically renew for subsequent one 1 year periods unless either party provides the other party with written notification at least thirty 30 days prior to the expiration of the initial five 5 year term or any one 1 year renewal thereof of its intention to terminate this agreement,Renewal Term,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"This Agreement shall be governed by the laws of the State of California, USA, excluding conflict of laws provisions and excluding the 1980 United Nations Convention on Contracts for the International Sale of Goods.",this agreement shall be governed by the laws of the state of california usa excluding conflict of laws provisions and excluding the 1980 united nations convention on contracts for the international sale of goods,Governing Law,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Notwithstanding the foregoing, either party shall have the right to assign this Agreement in connection with the merger or acquisition of such party or the sale of all or substantially all of its assets related to this Agreement without such consent, except in the case where such transaction involves a direct competitor of the other party where consent of the other party will be required.",notwithstanding the foregoing either party shall have the right to assign this agreement in connection with the merger or acquisition of such party or the sale of all or substantially all of its assets related to this agreement without such consent except in the case where such transaction involves a direct competitor of the other party where consent of the other party will be required,Change Of Control,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Neither party may assign this Agreement or any rights or obligations hereunder, whether by operation of law or otherwise, without the prior written consent of the other party.",neither party may assign this agreement or any rights or obligations hereunder whether by operation of law or otherwise without the prior written consent of the other party,Anti-Assignment,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,Any assignment in violation of this Section 14.1 shall be null and void.,any assignment in violation of this section 14 1 shall be null and void,Anti-Assignment,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"In addition, the parties shall share certain revenues related to purchases made by Customers utilizing Commerce One's MarketSite.net Service, as set forth in EXHIBIT B hereto.",in addition the parties shall share certain revenues related to purchases made by customers utilizing commerce one s marketsite net service as set forth in exhibit b hereto,Revenue/Profit Sharing,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Subject to Commerce One's pre-existing ownership of any materials or technology provided to Corio, the results of all such development efforts set forth in this Section 13, including all intellectual property rights in any software interface coding or programs created solely by Corio during the term of this Agreement to enable the Software to operated within the Corio Servers' hosted environment (""DEVELOPMENTS""), shall be owned by Corio, unless such Developments are supported on an ongoing basis by Commerce One in which case Commerce One will retain all ownership rights, including intellectual property rights in the Developments.",subject to commerce one s pre existing ownership of any materials or technology provided to corio the results of all such development efforts set forth in this section 13 including all intellectual property rights in any software interface coding or programs created solely by corio during the term of this agreement to enable the software to operated within the corio servers hosted environment developments shall be owned by corio unless such developments are supported on an ongoing basis by commerce one in which case commerce one will retain all ownership rights including intellectual property rights in the developments,Ip Ownership Assignment,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"To the extent that Commerce One would otherwise have a claim of ownership in such Developments, Commerce One hereby assigns all rights in and to such Developments to Corio.",to the extent that commerce one would otherwise have a claim of ownership in such developments commerce one hereby assigns all rights in and to such developments to corio,Ip Ownership Assignment,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Ownership of intellectual property rights to any enhancements, modifications or derivative works to the Software itself which may be developed jointly by the parties or solely by Corio shall be negotiated by the parties prior to the start of any such development work.",ownership of intellectual property rights to any enhancements modifications or derivative works to the software itself which may be developed jointly by the parties or solely by corio shall be negotiated by the parties prior to the start of any such development work,Joint Ip Ownership,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Upon the release of the Source Code to Corio pursuant to Section 12.2 of this Agreement, Corio shall have a royalty-free, nonexclusive, nontransferable, right and license in the Territory to use and modify the Source Code to support and maintain the Software until the expiration or termination of Corio's Customers' End User License Agreements.",upon the release of the source code to corio pursuant to section 12 2 of this agreement corio shall have a royalty free nonexclusive nontransferable right and license in the territory to use and modify the source code to support and maintain the software until the expiration or termination of corio s customers end user license agreements,License Grant,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Subject to the terms and conditions of this Agreement, Commerce One hereby grants to Corio a nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement) royalty-free, fully paid up right and license in the Territory, on Corio Servers, to make a reasonable number of copies of the Demonstration Software solely for demonstration purposes to potential Customer",subject to the terms and conditions of this agreement commerce one hereby grants to corio a nonexclusive nontransferable except in accordance with section 14 1 of this agreement royalty free fully paid up right and license in the territory on corio servers to make a reasonable number of copies of the demonstration software solely for demonstration purposes to potential customer,License Grant,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"During the term of this Agreement, each party authorizes the other party to display and use the other's trademarks, trade names and logos (collectively, the TRADEMARKS) in connection with that party's sale, advertisement, service and promotion of the Corio Services or the Software and MarketSite.net Service.",during the term of this agreement each party authorizes the other party to display and use the other s trademarks trade names and logos collectively the trademarks in connection with that party s sale advertisement service and promotion of the corio services or the software and marketsite net service,License Grant,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Subject to the terms and conditions of this Agreement, Commerce One grants to Corio a nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement), royalty-free, fully paid up, perpetual right and license in the Territory to reproduce, install and use additional copies of the Software and Software tools and utilities, subject to any restrictions placed on the Commerce One by third party software providers, in machine executable object code for (i) Corio's internal business operations and (ii) production, testing, development, upgrade, reporting and training.",subject to the terms and conditions of this agreement commerce one grants to corio a nonexclusive nontransferable except in accordance with section 14 1 of this agreement royalty free fully paid up perpetual right and license in the territory to reproduce install and use additional copies of the software and software tools and utilities subject to any restrictions placed on the commerce one by third party software providers in machine executable object code for i corio s internal business operations and ii production testing development upgrade reporting and training,License Grant,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Subject to the terms and conditions of this Agreement, Commerce One hereby grants to Corio a fee-bearing, perpetual and irrevocable, nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement), right and license in the Territory to (i) reproduce the Software in machine executable object code format only for installation on the Corio Servers; (ii) install multiple copies of the Software on Corio's Servers which will be made remotely accessible to Corio's Customers for their subsequent use, (iii) permit limited access to and use of the Software and MarketSite.net Service by Customers through Corio Servers; (iv) sublicense an unlimited number of Customers to access and use the Software and MarketSite.net Service only through the installation on Corio servers; and (v) use Commerce One's tools and utilities, subject to any restrictions placed on the Commerce One by third party software providers, to modify and manage the Software.",subject to the terms and conditions of this agreement commerce one hereby grants to corio a fee bearing perpetual and irrevocable nonexclusive nontransferable except in accordance with section 14 1 of this agreement right and license in the territory to i reproduce the software in machine executable object code format only for installation on the corio servers ii install multiple copies of the software on corio s servers which will be made remotely accessible to corio s customers for their subsequent use iii permit limited access to and use of the software and marketsite net service by customers through corio servers iv sublicense an unlimited number of customers to access and use the software and marketsite net service only through the installation on corio servers and v use commerce one s tools and utilities subject to any restrictions placed on the commerce one by third party software providers to modify and manage the software,License Grant,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Subject to the terms and conditions of this Agreement, Commerce One hereby grants to Corio a nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement), right and license in the Territory to sell and distribute such software licenses to Customers pursuant to this Section 2.4.",subject to the terms and conditions of this agreement commerce one hereby grants to corio a nonexclusive nontransferable except in accordance with section 14 1 of this agreement right and license in the territory to sell and distribute such software licenses to customers pursuant to this section 2 4,License Grant,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Subject to the terms and conditions of this Agreement, Commerce One hereby grants to Corio a nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement) royalty-free, fully paid up right and license in the Territory, on Corio Servers, to make a reasonable number of copies of the Demonstration Software solely for demonstration purposes to potential Customers.",subject to the terms and conditions of this agreement commerce one hereby grants to corio a nonexclusive nontransferable except in accordance with section 14 1 of this agreement royalty free fully paid up right and license in the territory on corio servers to make a reasonable number of copies of the demonstration software solely for demonstration purposes to potential customers,Non-Transferable License,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Subject to the terms and conditions of this Agreement, Commerce One hereby grants to Corio a fee-bearing, perpetual and irrevocable, nonexclusive, nontransferable (except in accordance with Section 14.1 of this Agreement), right and license in the Territory to",subject to the terms and conditions of this agreement commerce one hereby grants to corio a fee bearing perpetual and irrevocable nonexclusive nontransferable except in accordance with section 14 1 of this agreement right and license in the territory to,Unlimited/All-You-Can-Eat-License,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,(iv) sublicense an unlimited number of Customers to access and use the Software and MarketSite.net Service only through the installation on Corio servers;,iv sublicense an unlimited number of customers to access and use the software and marketsite net service only through the installation on corio servers,Unlimited/All-You-Can-Eat-License,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Within sixty (60) days of the Effective Date, Commerce One agrees to execute an escrow agreement by and among Corio, Commerce One and a mutually acceptable escrow agent (the ""ESCROW AGENT"").",within sixty 60 days of the effective date commerce one agrees to execute an escrow agreement by and among corio commerce one and a mutually acceptable escrow agent the escrow agent,Source Code Escrow,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"escrow account in California a copy of the source code of the Software including all Updates and Upgrades thereto, documentation and similar materials (the SOURCE CODE).",escrow account in california a copy of the source code of the software including all updates and upgrades thereto documentation and similar materials the source code,Source Code Escrow,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"Corio shall bear all fees, expenses and other charges to open and maintain such escrow account.",corio shall bear all fees expenses and other charges to open and maintain such escrow account,Source Code Escrow,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,The Escrow Agent shall require Commerce One to place in an,the escrow agent shall require commerce one to place in an,Source Code Escrow,CUAD_train_contracts,cuad_train
CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,"If a Release Condition (as defined in Section 12.2 of this Agreement) occurs and the Escrow Agent provides the Source Code to Corio under the escrow agreement, Corio agrees to hold the Source Code in confidence pursuant to the provisions contained in Section 10 of this Agreement, and not to use them for any purpose other than those purposes contemplated under Section 12.3 of this Agreement.",if a release condition as defined in section 12 2 of this agreement occurs and the escrow agent provides the source code to corio under the escrow agreement corio agrees to hold the source code in confidence pursuant to the provisions contained in section 10 of this agreement and not to use them for any purpose other than those purposes contemplated under section 12 3 of this agreement,Source Code Escrow,CUAD_train_contracts,cuad_train
