dataset,contract_id,text,label
LexGLUE_ledgar,ledgar_269,"Any notice to the Company provided for in this Agreement shall be addressed to the Company in care of the General Counsel at the principal office of the Company, and any notice to the Participant shall be addressed to such Participant at the current address shown in the records of the Employer, or to such other address as the Participant may designate to the Employer in writing. Any notice shall be delivered by hand, sent by telecopy or enclosed in a properly sealed envelope addressed as stated above, registered and deposited, postage prepaid, in a post office regularly maintained by the United States Postal Service.",65
LexGLUE_ledgar,ledgar_270,"With the exception of the Non-Compete Agreement, this Agreement contains the entire understanding of the parties, and there are no additional promises, representations, assurances, terms or provisions between the parties. This Agreement may not be amended except in writing signed by Employee and a duly authorized officer of Company.",38
LexGLUE_ledgar,ledgar_271,"This Amendment may be executed in any number of counterparts, and by the parties hereto on the same or separate counterparts, and each such counterpart, when executed and delivered, shall be deemed to be an original, but all such counterparts shall together constitute but one and the same Amendment. Delivery of an executed signature page of this Amendment by facsimile transmission or electronic photocopy (i.e. “ pdf ”) shall be effective as delivery of a manually executed counterpart hereof.",26
LexGLUE_ledgar,ledgar_272,"The Employee’s obligations under this Agreement shall survive the termination of the Employee’s employment with the Company regardless of the manner of, or circumstances surrounding, such termination, and shall be binding upon the Employee’s heirs, executors, administrators and legal representatives.",85
LexGLUE_ledgar,ledgar_273,"During the Term, the Company agrees to employ Executive, and Executive agrees to continue his employment with the Company, subject to the provisions of this Agreement. As of the Effective Date (as defined below), this Agreement supersedes and replaces in all respects the Prior Agreement.",35
LexGLUE_ledgar,ledgar_274,"At the time of delivery to the [F.O.B. point], (subject to Subsection 4.2) title to such Products and risk of loss shall pass to Buyer. All freight, insurance, and other shipping expenses, as well as any special packing expense, shall be paid by Buyer. Buyer shall also bear all applicable taxes, duties, and similar charges that may be assessed against the Products.",90
LexGLUE_ledgar,ledgar_275,"The term of employment under this Agreement shall begin on April 1, 2019, or such earlier date that Employer and Executive shall mutually agree (the “ Effective Date ”), and shall expire on February 28, 2022, unless terminated sooner as provided in this Agreement or unless extended as provided in the next sentence (the “ Employment Period ”). Unless this Agreement is terminated earlier, commencing on March 1, 2022, and on each anniversary of March 1, 2022 (each March 1st on or after March 1, 2022, the “ Renewal Date ”), the Employment Period shall be extended for one (1) additional year (a “ Renewal Term ”), unless either party notifies the other party at least ninety (90) days prior to the applicable Renewal Date that the Employment Period shall not be so extended; provided , however , that in no event shall the Employment Period be extended beyond February 28, 2024, except by written agreement of the parties.",89
LexGLUE_ledgar,ledgar_276,"Holdings and each of its Restricted Subsidiaries owns beneficially, or has the legal right to use, all United States and foreign patents, patent applications, trademarks, trademark applications, trade names, copyrights, and rights in know-how and trade secrets necessary for each of them to conduct its business as currently conducted (the “ Intellectual Property ”) except for those the failure to own or have such legal right to use would not be reasonably expected to have a Material Adverse Effect. Except as provided on Schedule 5.9 , no claim has been asserted and is pending by any Person against Holdings or any of its Restricted Subsidiaries challenging or questioning the use of any such Intellectual Property or the validity or effectiveness of any such Intellectual Property, nor does Holdings know of any such claim, and, to the knowledge of Holdings, the use of such Intellectual Property by Holdings and its Restricted Subsidiaries does not infringe on the rights of any Person, except for such claims and infringements which in the aggregate, would not be reasonably expected to have a Material Adverse Effect.",53
LexGLUE_ledgar,ledgar_277,"The Parties are permitted to execute this Agreement in one or more counterparts, each of such counterparts is to be deemed to be an original copy of this Agreement and all of which, when taken together, are to be deemed to constitute one and the same agreement. The exchange of copies of this Agreement and of signature pages by facsimile or other electronic transmission is to constitute effective execution and delivery of this Agreement as to the Parties. Signatures of the Parties transmitted by facsimile or other electronic transmission are to be deemed to be their original signatures for any purpose whatsoever.",26
LexGLUE_ledgar,ledgar_278,"The Plan shall be governed and construed in accordance with ERISA and any other applicable federal law and, to the extent not preempted by federal law, the laws of the State of Texas. Except as otherwise mandated by applicable law, exclusive jurisdiction over all disputes and actions arising under, or directly or indirectly relating to the Plan, shall be in Houston, Texas.",47
LexGLUE_ledgar,ledgar_279,"Notwithstanding anything to the contrary set forth in Section 3(a) hereof, if, within thirty (30) days prior to or twenty four (24) months following the completion of a Change in Control or at any time prior to a Change in Control at the request of a prospective purchaser whose proposed purchase would constitute a Change in Control upon its completion, the Company, or any of its Subsidiaries, terminates the Participant’s employment without Cause or the Participant terminates employment for Good Reason, all unvested RSUs shall immediately become vested. For the avoidance of doubt, all references to a Termination of the Participant’s employment “without Cause” in this Agreement shall, to the extent applicable, include any Termination due to the expiration of the employment term under the Participant’s Employment Agreement (as defined below) following notice of nonrenewal thereof by the Company.",17
LexGLUE_ledgar,ledgar_280,"Purchaser is an Indiana limited liability company duly organized, and validly existing, under the laws of Indiana and has full power and authority to carry on the business in which it is engaged and to execute and deliver and carry out the transactions contemplated by this Agreement.",66
LexGLUE_ledgar,ledgar_281,"The Credit Agreement as amended by this Amendment shall be binding upon and inure to the benefit of each of the undersigned and their respective legal representatives, successors and permitted assigns.",13
LexGLUE_ledgar,ledgar_282,"Pledgor shall and shall cause Borrower to preserve and maintain its existence and all of its material rights, privileges and franchises; provided , however , that Pledgor may convert its form of organization or the form of organization of Borrower to the extent expressly permitted by the Loan Agreement and only upon satisfaction of the conditions set forth therein. Pledgor shall comply and cause Borrower to comply with the requirements of all applicable laws, rules, regulations and orders of governmental or regulatory authorities; and pay and discharge or cause Borrower to pay or discharge all taxes, assessments and governmental charges or levies imposed on it or on its income or profits or on any of their property prior to the date on which penalties attach thereto, except for any such tax, assessment, charge or levy the payment of which is being contested in good faith and by proper proceedings.",40
LexGLUE_ledgar,ledgar_283,"The rules in Sections 15.6.1 through 15.6.2 are effective for Plan Years beginning after December 31, 2007.",33
LexGLUE_ledgar,ledgar_284,"This Agreement may be executed in several counterparts, each of which shall be deemed to be an original, but both of which together shall constitute one and the same instrument.",26
LexGLUE_ledgar,ledgar_285,"The Collateral Agent, for itself and on behalf of the Secured Party, acknowledges and agrees that compliance with the confidentiality provisions set forth in Section 3.2(b) is essential, and that Company will suffer immediate and irreparable injury and have no adequate remedy at law, if the Collateral Agent or the Secured Party, through acts or omissions, fails to comply with such provisions. Accordingly, in addition to all other rights and remedies of the Company hereunder, the Company shall have the right to seek specific performance of the Collateral Agent’s and the Secured Party’s obligations under such provisions, and any other equitable relief as the Company may deem necessary or appropriate, and the Collateral Agent, for itself and on behalf of the Secured Party, waives any requirement for the posting of a bond in connection with such equitable relief.",81
LexGLUE_ledgar,ledgar_286,"In the event that an actual proceeding is brought in equity to enforce the provisions of Section 5 or this Section 6, the Executive shall not urge as a defense that there is an adequate remedy at law nor shall the Company be prevented from seeking any other remedies which may be available. The Executive agrees that she shall not raise in any proceeding brought to enforce the provisions of Section 5 or this Section 6 that the covenants contained in such Sections limit Executive’s ability to earn a living.",75
LexGLUE_ledgar,ledgar_287,"The Seller has all requisite corporate power, authority and capacity to carry on its business as it is now being conducted, to execute and deliver this Agreement and to perform all of its obligations hereunder. The Seller has all requisite power and authority to enter into this Agreement, and the agreements to which it is or will become a party contemplated by this Agreement, and to carry out the transactions contemplated hereby. The Seller does not believe, nor does it have any cause or reason to believe, that it cannot perform each and every covenant required of it contained in this Agreement.",9
LexGLUE_ledgar,ledgar_288,"The REIT and each Subsidiary of the REIT have filed all tax returns (federal, state and local) required to be filed on or before the date of this representation (including any future dates on which this representation is deemed to be made), including all income, franchise, employment, property and sales taxes, and have paid all of their liabilities for taxes, assessments, governmental charges and other levies that are due and payable, other than those not yet delinquent and except any such taxes, assessments, governmental charges and levies which are being contested in good faith by appropriate proceedings diligently pursued and for which adequate reserves in accordance with GAAP have been established.",87
LexGLUE_ledgar,ledgar_289,"This Agreement may be executed in separate counterparts, any one of which need not contain signatures of more than one party, but both of which taken together will constitute one and the same Agreement.",26
LexGLUE_ledgar,ledgar_290,"All representations and warranties made hereunder and in any other Loan Document or other document delivered pursuant hereto or thereto or in connection herewith or therewith shall survive the execution and delivery hereof and thereof. Such representations and warranties have been or will be relied upon by the Administrative Agent and each Lender, regardless of any investigation made by the Administrative Agent or any Lender or on their behalf and notwithstanding that the Administrative Agent or any Lender may have had notice or knowledge of any Default or Event of Default at the time of any Borrowing, and shall continue in full force and effect as long as any Loan or any other Borrower Obligation hereunder shall remain unpaid or unsatisfied.",98
LexGLUE_ledgar,ledgar_291,"The Company may terminate the Executive’s employment if she is disabled and unable to perform the essential functions of the Executive’s then existing position or positions under this Agreement with or without reasonable accommodation for a period of 180 days (which need not be consecutive) in any 12-month period. If any question shall arise as to whether during any period the Executive is disabled so as to be unable to perform the essential functions of the Executive’s then-existing position or positions with or without reasonable accommodation, the Executive may, and at the request of the Company shall, submit to the Company a certification in reasonable detail by a physician selected by the Company to whom the Executive or the Executive’s guardian has no reasonable objection as to whether the Executive is so disabled or how long such disability is expected to continue, and such certification shall for the purposes of this Agreement be conclusive of the issue. The Executive shall cooperate with any reasonable request of the physician in connection with such certification. If such question shall arise and the Executive shall fail to submit such certification, the Company’s determination of such issue shall be binding on the Executive. Nothing in this Section 3(b) shall be construed to waive the Executive’s rights, if any, under existing law including, without limitation, the Family and Medical Leave Act of 1993, 29 U.S.C. §2601 et seq. and the Americans with Disabilities Act, 42 U.S.C. §12101 et seq.",30
LexGLUE_ledgar,ledgar_292,"This Amendment shall be governed by and construed in accordance with the laws of the State of Illinois, without regard to principles of conflicts of laws.",47
LexGLUE_ledgar,ledgar_293,"Executive shall not be required to mitigate the amount of any payment provided for under this Agreement by seeking other employment or in any other manner. Notwithstanding anything to the contrary in this Agreement, the termination of Executive’s employment shall not impair the rights or obligations of any Party.",85
LexGLUE_ledgar,ledgar_294,"The Administrative Agent and the Lenders shall hold confidentially all non-public and proprietary information and all other information designated by the Borrower as confidential, in each case, obtained from the Borrower or its Affiliates pursuant to the requirements of this Agreement in accordance with their customary procedures for handling confidential information of this nature and in accordance with safe and sound lending practices; provided , however , that the Administrative Agent and the Lenders may make disclosure of any such information (a) to their examiners, Affiliates, outside auditors, counsel, consultants, appraisers, agents, other professional advisors, any credit insurance provider relating to the Borrower and its obligations and any direct or indirect contractual counterparty in swap agreements or such counterparty’s professional advisor in connection with this Agreement or as reasonably required by any proposed syndicate member or any proposed transferee or participant in connection with the contemplated transfer of any Note or participation therein (including, without limitation, any pledgee referred to in Section 11.4(e) hereof), in each case, so long as any such Person (other than any examiners) receiving such information is advised of the provisions of this Section 11.18 and agrees to be bound thereby, (b) as required or requested by any governmental authority or self-regulatory body or representative thereof or in connection with the enforcement hereof or of any Loan Document or related document or (c) pursuant to legal process or with respect to any litigation between or among the Borrower and any of the Administrative Agent or the Lenders. In no event shall the Administrative Agent or any Lender be obligated or required to return any materials furnished to it by the Borrower. The foregoing provisions shall not apply to the Administrative Agent or any Lender with respect to information that (i) is or becomes generally available to the public (other than through the Administrative Agent or such Lender), (ii) is already in the possession of the Administrative Agent or such Lender on a non-confidential basis, or (iii) comes into the possession of the Administrative Agent or such Lender from a source other than the Borrower or its Affiliates in a manner not known to the Administrative Agent or such Lender to involve a breach of a duty of confidentiality owing to the Borrower or its Affiliates.",20
LexGLUE_ledgar,ledgar_295,"The Borrower and Administrative Agent may continue to deal solely and directly with the assigning Lender in connection with the interest so assigned to an Eligible Assignee until such time as (i) written notice of such assignment, together with payment instructions, addresses and related information with respect to the Eligible Assignee shall have been given to the Borrower and Administrative Agent by the assigning Lender and the Eligible Assignee; (ii) the assigning Lender and the Eligible Assignee shall have delivered to the Borrower and Administrative Agent an Assignment and Assumption. Upon request, Borrower will execute and deliver to Administrative Agent an appropriate replacement promissory note or replacement promissory notes in favor of each assignee (and assignor, if such assignor is retaining a portion of its applicable Commitment and advances) reflecting such assignee’s (and assignor’s) portion of the applicable Commitment. Upon execution and delivery of such replacement promissory note(s) the original promissory note or notes evidencing all or a portion of the Commitment being assigned shall be canceled and returned to Borrower.",7
LexGLUE_ledgar,ledgar_296,"All notices under this Agreement shall be in writing and shall be deemed effective when delivered in person (with respect to the Bank, to the Bank's Corporate Counsel) or when mailed, if mailed by certified mail, return receipt requested. Notices mailed shall be addressed, in the case of Employee, to his last known residential address, and in the case of the Bank, to its corporate headquarters, attention of Corporate Counsel, or to such other address as Employee or the Bank may designate in writing at any time or from time to time to the other party in accordance with this Section.",65
LexGLUE_ledgar,ledgar_297,"The parties shall keep the terms and provisions of this Agreement confidential, and shall not disclose or discuss any of the terms of this Agreement to or with other persons or entities except as required by law or in order to enforce the terms of this Agreement, and, as to Employee, to the Employee’s counsel, family, and tax and financial planning advisors.",20
LexGLUE_ledgar,ledgar_298,"Following the Closing, each of the Parties shall, and shall cause their respective Affiliates to, execute and deliver such additional documents, instruments, conveyances and assurances and take such further actions as may be reasonably required to carry out the provisions hereof and give effect to the Transactions.",45
LexGLUE_ledgar,ledgar_299,"Subject to the terms and conditions set forth herein, the Company may request the issuance of Letters of Credit denominated in Agreed Currencies as the applicant thereof for the support of its or its Subsidiaries’ obligations, in a form reasonably acceptable to the Administrative Agent and the Issuing Bank, at any time and from time to time during the Availability Period. In the event of any inconsistency between the terms and conditions of this Agreement and the terms and conditions of any form of letter of credit application or other agreement submitted by the Company to, or entered into by the Company with, the Issuing Bank relating to any Letter of Credit, the terms and conditions of this Agreement shall control. The letters of credit identified on Schedule 2.06 and the letters of credit issued and outstanding on the Effective Date under the Existing Credit Agreement (collectively, the “ Existing Letters of Credit ”) shall be deemed to be “Letters of Credit” issued on the Effective Date for all purposes of the Loan Documents. Notwithstanding anything herein to the contrary, the Issuing Bank shall have no obligation hereunder to issue, and shall not issue, any Letter of Credit the proceeds of which would be made available to any Person (i) to fund any activity or business of or with any Sanctioned Person, or in any country or territory that, at the time of such funding, is the subject of any Sanctions, in each case, to the extent such funding would be prohibited for a Person required to comply with Sanctions or (ii) in any manner that would result in a violation of any Sanctions by any party to this Agreement. The Company unconditionally and irrevocably agrees that, in connection with any Letter of Credit issued for the support of any Subsidiary’s obligations as provided in the first sentence of this paragraph, the Company will be fully responsible for the reimbursement of LC Disbursements in accordance with the terms hereof, the payment of interest thereon and the payment of fees due under Section 2.12(b) to the same extent as if it were the sole account party in respect of such Letter of Credit (the Company hereby irrevocably waiving any defenses that might otherwise be available to it as a guarantor or surety of the obligations of such a Subsidiary that is an account party in respect of any such Letter of Credit).",46
LexGLUE_ledgar,ledgar_300,"The Borrower shall pay all reasonable costs and expenses of the Administrative Agent within ten Business Days notice thereof in connection with the preparation, negotiation, execution and delivery of this Agreement, including, without limitation, the reasonable fees and out-of-pocket expenses of counsel for the Administrative Agent with respect thereto.",41
LexGLUE_ledgar,ledgar_301,"(a) The Company has filed all returns, declarations, reports and statements required to be filed or sent by it prior to the Closing Date relating to all federal, state, local and foreign taxes (“Taxes”), including, without limitation, income, property, sales, use, franchise, added value, Employees’ income withholding and social security taxes (collectively, the “Returns”); (b) all Returns were and are complete and correct in all respects, and prepared and filed in accordance with applicable Law; (c) Company has timely paid all Taxes shown as due and payable on the Returns or otherwise due from Company, together with any interest, penalties, assessments or deficiencies related thereto; (d) there are no unpaid Taxes in any material amount claimed to be due by the taxing authority of any jurisdiction as of the Effective Date, and the officers of the Company know of no basis for any such claim; and (e) none of the Company’s tax returns is presently being audited by any taxing authority. The Company has not executed a waiver with respect to the statute of limitations relating to the assessment or collection of any foreign, federal, state or local tax. All monies required to be withheld by the Company from its Employees for income taxes, social security and other payroll taxes have been collected or withheld and either paid to the appropriate governmental agencies, set aside in accounts for such purpose or accrued, reserved against and entered upon the books of the Company.",87
LexGLUE_ledgar,ledgar_302,"The Company hereby agrees that, at the election of the Grantee and except as would otherwise violate the terms of any financing agreement to which the Company is then a party, the maximum applicable tax withholding obligations arising in connection with this Award may be settled by withholding the delivery of nonforfeitable Shares otherwise distributable hereunder in respect of vested Restricted Stock Units based on the Fair Market Value of those Shares.",86
LexGLUE_ledgar,ledgar_303,"Any notice required to be given pursuant to this Agreement or the Plan shall be in writing and shall be deemed to have been duly delivered upon receipt or, in the case of notices by the Company, five (5) days after deposit in the U.S. mail, postage prepaid, addressed to Grantee at the last address provided by Grantee for use in the Company’s records.",65
LexGLUE_ledgar,ledgar_304,"The Committee shall have exclusive authority to operate, manage and administer the Plan including but not limited to authorizing and administering Subplans all in accordance with its terms and conditions. Notwithstanding the foregoing, in its absolute discretion, the Board may at any time and from time to time exercise any and all rights, duties and responsibilities of the Committee under the Plan, including establishing procedures to be followed by the Committee, but excluding matters which under any applicable law, regulation or rule, including any exemptive rule under Section 16 of the Exchange Act (including Rule 16b-3), are required to be determined in the sole discretion of the Committee. If and to the extent that the Committee may not operate in respect of any matter pursuant to Applicable Law, does not exist or cannot function, the Board may take any action under the Plan that would otherwise be the responsibility of the Committee, subject to the limitations set forth in the immediately preceding sentence. Accordingly, in any such case described in the immediately preceding sentence, any reference to the “Committee” shall also refer to the Board.",46
LexGLUE_ledgar,ledgar_305,"This Fourth Amendment is binding upon and will inure to the benefit of the Borrower, the Lenders and the Administrative Agent and their respective successors and assigns, except that neither the Borrower nor any Lender will not have the right to assign its rights hereunder or any interest herein except in accordance with the terms of the Revolving Credit Agreement.",13
LexGLUE_ledgar,ledgar_306,"All notices, consents, waivers, and other communications under this Agreement must be in writing and will be deemed to have been duly given (a) when delivered by hand (with written confirmation of receipt), (b) three (3) days after being deposited in the mails, if sent by certified mail, with return receipt requested, (c) upon confirmed receipt, if sent by facsimile transmission during normal business hours of the receiving party on a business day, or (d) one (1) day after sending, if sent by a nationally recognized overnight delivery service (receipt requested) specifying next day delivery, in each case to the appropriate addresses or telecopy numbers set forth on the signature page hereto (or to such other addresses or telecopy number as a party may designate by notice to the other parties).",65
LexGLUE_ledgar,ledgar_307,"For all purposes of this Agreement, all communications, including notices, consents, requests or approvals, required or permitted to be given hereunder shall be in writing and shall be deemed to have been duly given when hand delivered or dispatched by electronic facsimile or email transmission (with receipt thereof orally confirmed), or five business days after having been mailed by United States registered or certified mail, return receipt requested, postage prepaid or one business day after having been sent for next‑day delivery by a nationally recognized overnight courier service, addressed to the Company (to the attention of the Secretary of the Company) and to Indemnitee at the applicable address shown on the signature page hereto, or to such other address as any party hereto may have furnished to the other in writing and in accordance herewith, except that notices of changes of address will be effective only upon receipt.",65
LexGLUE_ledgar,ledgar_308,"The headings preceding the text of this Agreement are inserted solely for convenience of reference and shall not constitute a part of this Agreement or affect its meaning, construction or effect.",48
LexGLUE_ledgar,ledgar_309,"Each Creditor agrees to indemnify the Collateral Agent and each of its Affiliates, and each of their respective directors, officers, employees, agents and advisors (to the extent not reimbursed by the Borrower), from and against such Lender’s ratable share (calculated based on the outstanding principal amount of the Secured Obligations owing to, including commitments of, such Creditors) of any and all liabilities, obligations, losses, damages, penalties, actions, judgments, suits, costs, expenses and disbursements (including fees, expenses and disbursements of financial and legal advisors) of any kind or nature whatsoever that may be imposed on, incurred by, or asserted against, the Collateral Agent or any of its Affiliates, directors, officers, employees, agents and advisors in any way relating to or arising out of this Agreement or the Transaction Documents or any action taken or omitted by the Collateral Agent under this Agreement or the other Transaction Documents; provided , that no such Lender shall be liable for any portion of such liabilities, obligations, losses, damages, penalties, actions, judgments, suits, costs, expenses or disbursements resulting from such Collateral Agent’s or such Affiliate’s gross negligence, bad faith or willful misconduct. Without limiting the foregoing, each such Lender further agrees to reimburse the Collateral Agent promptly upon demand for its ratable share (calculated based on the outstanding principal amount of the Secured Obligations owing to, and commitments of, such Creditors) of any out-of-pocket expenses (including fees, expenses and disbursements of financial and legal advisors) incurred by the Collateral Agent in connection with the preparation, execution, delivery, administration, modification, amendment or enforcement (whether through negotiations, legal proceedings or otherwise) of, or legal advice in respect of its rights or responsibilities under, this Agreement or the Transaction Documents, to the extent that the Collateral Agent is not reimbursed therefor by the Borrower.",49
LexGLUE_ledgar,ledgar_310,The section and subsection headings contained in this Agreement are for reference purposes only and shall not affect in any way the meaning or interpretation of this Agreement.,48
LexGLUE_ledgar,ledgar_311,"Words importing any gender include all genders. Words importing the singular form shall include the plural and vice versa. The terms “herein”, “hereunder”, “hereby”, “hereto”, “hereof' and any similar terms refer to this Agreement. Any captions, titles or headings preceding the text of any article, section or subsection herein are solely for convenience of reference and shall not constitute part of this Agreement or affect its meaning, construction or effect.",55
LexGLUE_ledgar,ledgar_312,"This Note, the schedules hereto, the Securities Purchase Agreement and the other Transaction Agreements constitute the full and entire understanding and agreement between the parties with regard to the subject matter hereof and thereof and no party shall be liable or bound to any other party in any manner by any representations, warranties, covenants and agreements except as specifically set forth herein.",38
LexGLUE_ledgar,ledgar_313,"Except as expressly set forth herein, the representations and warranties contained in this Agreement, and liability for the breach thereof, shall survive the Closing Date and shall remain in full force and effect for a period of two (2) years following the Closing Date; provided , however , that the representations and warranties contained in Sections 5.1 , 5.2 , 5.5 , 5.11 , 5.12 and 5.13 hereof, shall, in each case, survive the Closing Date and remain in full force and effect until the expiration of the applicable statute of limitations .",85
LexGLUE_ledgar,ledgar_314,"This Lease shall be construed and enforced in accordance with the laws of the State of North Carolina. Landlord and Tenant waive trial by jury in any action to which they are parties, and further agree that any action arising out of this Lease (except an action for possession by Landlord, which may be brought in whatever manner or place provided by law) shall be brought in the Trial Court, Superior Court Department, in the county where the Premises are located.",47
LexGLUE_ledgar,ledgar_315,"You agree not to make any public oral or written statement, or take any other public action, that disparages or criticizes the Company’s management, employees, products or services, in any case that damages the Company’s reputation or impairs its normal operations.",64
LexGLUE_ledgar,ledgar_316,"Any provision of this Agreement that is prohibited or unenforceable in any jurisdiction shall, as to such jurisdiction, be ineffective to the extent of such prohibition or unenforceability without invalidating the remaining provisions hereof and any such prohibition or unenforceability in any jurisdiction shall not invalidate or render unenforceable such provision in any other jurisdiction. To the extent permitted by Applicable Law, the Parties hereto hereby waive any provision of law that renders any provision hereof prohibited or unenforceable in any respect.",79
LexGLUE_ledgar,ledgar_317,The treatment of the PSUs in the event of a Change in Control (as defined in the Plan) shall be governed by the terms of the Plan.,17
LexGLUE_ledgar,ledgar_318,"Any Lender may at any time, without the consent of, or notice to, the Borrower or the Administrative Agent, sell participations to any Person (other than a natural person or any Credit Party or any Credit Party’s Affiliates or Subsidiaries) (each, a “ Participant ”) in all or a portion of such Lender’s rights and/or obligations under this Agreement (including all or a portion of its Commitment and/or the Loans owing to it); provided that (i) such Lender’s obligations under this Agreement shall remain unchanged, (ii) such Lender shall remain solely responsible to the other parties hereto for the performance of such obligations and (iii) the Borrower, the Administrative Agent, the Issuing Lenders and the other Lenders shall continue to deal solely and directly with such Lender in connection with such Lender’s rights and obligations under this Agreement. For the avoidance of doubt, each Lender shall be responsible for the indemnity under Section 9.5(c) with respect to any payments made by such Lender to its Participant(s).",67
LexGLUE_ledgar,ledgar_319,"By its acceptance of the benefits of this Agreement and the other Loan Documents, each Secured Party agrees that (a) the Loan Documents may be enforced only by the Administrative Agent, acting upon the instructions or with the consent of Required Lenders as provided in this Agreement, (b) no Secured Party shall have any right individually to enforce or seek to enforce this Agreement or the other Loan Documents or to realize upon any Collateral or other security given to secure the payment and performance of the Obligations and (c) no Secured Party has any right to notice of any action or to consent to, direct or object to any action hereunder or under any other Loan Document or otherwise in respect of the Collateral (including the release or impairment of any Collateral) other than in its capacity as a Lender or an Issuing Lender and, in such case, only to the extent expressly provided in the Loan Documents.",37
LexGLUE_ledgar,ledgar_320,All amounts due under this Section shall be payable not later than ten (10) Business Days after demand therefor (accompanied by backup documentation to the extent available).,68
LexGLUE_ledgar,ledgar_321,"Each Purchaser, severally and not jointly with the other Purchasers, covenants that neither it, nor any Affiliate acting on its behalf or pursuant to any understanding with it will execute any purchases or sales, including Short Sales, of any of the Company’s securities during the period commencing with the execution of this Agreement and ending at such time that the transactions contemplated by this Agreement are first publicly announced pursuant to the initial press release as described in Section 4.5. Each Purchaser, severally and not jointly with the other Purchasers, covenants that until such time as the transactions contemplated by this Agreement are publicly disclosed by the Company pursuant to the initial press release as described in Section 4.5, such Purchaser will maintain the confidentiality of the existence and terms of this transaction and the information included in the Disclosure Schedules. Notwithstanding the foregoing, and notwithstanding anything contained in this Agreement to the contrary, the Company expressly acknowledges and agrees that (i) no Purchaser makes any representation, warranty or covenant hereby that it will not engage in effecting transactions in any securities of the Company after the time that the transactions contemplated by this Agreement are first publicly announced pursuant to the initial press release as described in Section 4.5, (ii) no Purchaser shall be restricted or prohibited from effecting any transactions in any securities of the Company in accordance with applicable securities laws from and after the time that the transactions contemplated by this Agreement are first publicly announced pursuant to the initial press release as described in Section 4.5 and (iii) no Purchaser shall have any duty of confidentiality or duty not to trade in the securities of the Company to the Company or its Subsidiaries after the issuance of the initial press release as described in Section 4.5. Notwithstanding the foregoing, in the case of a Purchaser that is a multi-managed investment vehicle whereby separate portfolio managers manage separate portions of such Purchaser’s assets and the portfolio managers have no direct knowledge of the investment decisions made by the portfolio managers managing other portions of such Purchaser’s assets, the covenant set forth above shall only apply with respect to the portion of assets managed by the portfolio manager that made the investment decision to purchase the Securities covered by this Agreement.",20
LexGLUE_ledgar,ledgar_322,"The Advisor shall maintain appropriate records of all its activities hereunder and make such records available for inspection by the Board and by counsel, auditors and authorized agents of the Company, at any time or from time to time, upon reasonable request, during normal business hours. The Advisor shall at all reasonable times have access to the books and records of the Company, OP I and the Partnership.",73
LexGLUE_ledgar,ledgar_323,"This Agreement constitutes the entire agreement between the parties hereto relating to the subject matter hereof, and supersedes all prior written or oral agreements, commitments or understandings with respect to the matters provided for herein, and no modification shall be binding unless set forth in writing and duly executed by each party hereto.",38
LexGLUE_ledgar,ledgar_324,"The proceeds of the Loans will be applied in accordance with Section 6.09 . The Borrower is not engaged principally, or as one of its important activities, in the business of extending credit for the purpose, whether immediate, incidental or ultimate, of buying or carrying margin stock (within the meaning of Regulations T, U or X of the Board). No part of the proceeds of any Loan will be used for any purpose which violates the provisions of Regulations T, U or X of the Board.",92
LexGLUE_ledgar,ledgar_325,"The Company shall pay when due all material taxes, assessments and other liabilities except as contested in good faith and by appropriate proceedings and for which adequate reserves in conformity with GAAP have been established.",87
LexGLUE_ledgar,ledgar_326,"This Certificate shall be construed in accordance with and governed by the laws of the State of Georgia, United States of America, regardless of the law that might be applied under principles of conflict of laws. Grantee hereby agrees and submits to jurisdiction in the state and federal courts of the State of Georgia and waives objection to such jurisdiction.",47
LexGLUE_ledgar,ledgar_327,"The obligations of the Borrower under Sections 4.3 , 4.4 , 4.5 , 4.6 , 4.7 , 11.3 and 11.4 and the obligations of the Lenders under Section 10.1 , shall in each case survive any termination of this Agreement and the payment in full of all Obligations. The representations and warranties made by the Borrower in this Agreement and in each other Loan Document shall survive the execution and delivery of this Agreement and each such other Loan Document.",85
LexGLUE_ledgar,ledgar_328,"Notwithstanding anything herein to the contrary, Buyer or, if applicable, the Company, shall be entitled to deduct and withhold from the consideration otherwise payable pursuant to this Agreement to any Person such amounts required to be deducted and withheld from such Person with respect to the making of such payment under the Code and the rules and regulations promulgated thereunder, or any provision of state, local or foreign law relating to Taxes. To the extent that amounts are so withheld by Buyer or, if applicable, the Company, such withheld amounts shall be treated for all purposes of this Agreement as having been paid to such Person in respect of which such deduction and withholding was made by Buyer or, if applicable, the Company. Any sales or use Tax or stamp Tax related to the sale of the Purchased Interests shall be payable by the Seller.",86
